艺术是吾命,安溪,国产第一次大型科幻类影片 做的很好,5.0,2019-02-05 23:58:49,1
A Liang🇨🇳,济南,很震撼 国产特效之最,5,2019-02-05 23:58:47,1
浪漫💕狐,盐城,很好看，虽然吴京不是主演，但是正气十足，好看,5,2019-02-05 23:58:46,1
邱勇超,河源,波澜壮阔，震撼人心，比起美国大片只能看字幕的，我更喜欢看国语科幻电影,5,2019-02-05 23:58:46,1
康宝汽车服务,商丘,满分满分满分,5,2019-02-05 23:58:45,1
烟尘心,武汉,嗯，除了IMAX没有全画幅，其他的很完美,5,2019-02-05 23:58:44,1
对火心动💕,温州,很好看！值得看,5,2019-02-05 23:58:44,
雀哥哥,昆明,中国科幻片 超级赞超级好看,5,2019-02-05 23:58:41,1
比尔津,苏州,特效绝对大国制作,5,2019-02-05 23:58:41,1
蕾蕾,大庆,不错，就是看片过程一直在等待吴京精彩演出，可到最后都是如此平淡，都是奔着吴京买的票，如果没有吴京，票房应该很惨淡，电影还是不错的，炒作给满分,5,2019-02-05 23:58:37,
ChenJingHua.,中山,“流浪地球”计划！地球将经过2500年的漫长旅行，100代人的坚持，到达4.5光年外的新太阳系！在无限宇宙中的旅行种种危机相比人类无比的渺小！这个电影不错！最后吴京牺牲自己撞击木星拯救35亿人类！有点感动！,5,2019-02-05 23:58:35,1
吴家小院二号,太仓,吹爆 很少评论。真心不错。,5,2019-02-05 23:58:34,1
Mǐsākà№9982,成都,不得不说，将希望与绝望完美的融合，不同元素镶嵌的也毫不违和，脑洞奇大，值。,5,2019-02-05 23:58:34,
李白,成都,可以，很震撼，前面觉得有点荒诞的情景，后续也有解释显得合理。大场面值得看,5,2019-02-05 23:58:31,
mcW15111247274,长沙,这四分给吴京的，可有可无的人物，强行代入的泪点！看这么久的电影，第一次看了三次时间😓😓9.几分怎么来的？刷的吧,2,2019-02-05 23:58:31,
力承-刘飞鹏18175923777,邵阳,非常震撼，不当是全新的科幻概念，更是中国科幻片的新时代里程碑。意味着，中国全面强大起来，也再次提醒了爱护生态环境，人类对未来的向往与希望！超赞👍 👍 👍,5,2019-02-05 23:58:29,
equ861561393,长沙,国产电影加油💪,5.0,2019-02-05 23:58:28,
胆艺音韵,佛山,制作认真，感情动人。，,5.0,2019-02-05 23:58:28,1
45°,南昌,全程不清楚，模糊，边看边猜，只能说是中国科幻片的进步，但是谈不上精彩,2.5,2019-02-05 23:58:27,
vcs349254158,上海,看完之后满脑子都是那句：道路千万条，安全第一条，行车不规范，亲人两行泪！,5.0,2019-02-05 23:58:25,2
.方太.,阜阳,挺好看的，可以来看看,5.0,2019-02-05 23:58:25,2
绿色大白,大竹,真的很震撼！都想再去看了,5.0,2019-02-05 23:58:24,
Shmily嘉琪,广州,我觉得国产片能拍这样真的值得去看,4.5,2019-02-05 23:58:20,2
红马豆,昆明,不错的国产科幻,4.5,2019-02-05 23:58:20,
也老大不小了,汨罗,好看到想不出什么形容词来形容！！！！,5.0,2019-02-05 23:58:17,
爱看电影的猫眼,临颍,中国科幻电影的里程碑,5.0,2019-02-05 23:58:17,1
易灵,长沙,中国电影的伟大进步，赞,5.0,2019-02-05 23:58:15,
洁,蛟河,震撼！感动！,5.0,2019-02-05 23:58:15,2
UwZ613811813,中山,个人认为是目前中国最好的一部科幻片！,5.0,2019-02-05 23:58:14,
qzuser,张家港,无论是剧情还是场景，都是中国第一部世界级别的科幻大片，值得去看,5.0,2019-02-05 23:58:14,1
GGy639152124,银川,不错的科幻电影,5.0,2019-02-05 23:58:13,
ZRw234479579,义乌,中国特色，好,4.0,2019-02-05 23:58:10,1
tdZ897124092,上海,全程激动到全身发抖两次，第一次是行星发动机刚露面，镜头越拉越远，我被震撼到发抖；第二次是最后一幕音乐响起的时候，差点尿出来！眼泪一直止不住的流下来，我也不知道是激动还是感动，反正是我春节档最期待的一部电影，而且超出预期太多太多了！凭什么每次只有老美拯救人类，这次我们中国人也要拯救全人类！,5.0,2019-02-05 23:58:09,
万钧,临沂,挺好看，前半部分一般，后半部分精彩,5.0,2019-02-05 23:58:09,1
馨馨,楚雄,这部剧真的很赞，人物刻画的很真实，剧情的衔接的很好。,5.0,2019-02-05 23:58:09,2
晗光,运城,不多说，吹爆好吧,5.0,2019-02-05 23:58:08,
wanerwang,杭州,国产科幻片 很棒,5.0,2019-02-05 23:58:06,
qq446294,哈尔滨,此部电影开启了中国科幻电影的元年，也代表了目前中国电影工业的最高水准，没有刘慈欣，中国没有硬核科幻，此片如果没有大卖，那对中国科幻电影的打击无疑是巨大的，希望大家多去支持吧，明天准备去二刷了！也期待刘慈欣的《三体》早日搬上荧幕！,5.0,2019-02-05 23:58:02,
柴鑫元,焦作,不错，值得一看。,5.0,2019-02-05 23:57:59,
JsS572572396,南通,特效不错，但剧情不好看,2.0,2019-02-05 23:57:58,
lilyleeking,深圳,中国🇨🇳终于有属于我们自己超级棒的硬科幻电影，情节紧凑，超级大片。燃！期待更多佳作，支持！,5.0,2019-02-05 23:57:56,2
极限天皇,无锡,应该是我们国家现在最好的科幻片了,5.0,2019-02-05 23:57:55,1
Sara-倪俊,哈尔滨,很好看的电影，特别帅气，看得我浑身直发麻,5.0,2019-02-05 23:57:52,2
离忧,呼和浩特,看了电影之后，想把刘慈欣作家的小说拜读一下。说一下粗浅的认识，人物刻画比较好，每个人都很有性格特征，又让人捧腹的地方，也有感动的地方。不错，中国科幻电影加油＾０＾~,4.5,2019-02-05 23:57:49,2
道合缘风水命理工作室,哈尔滨,值得一看 太好了这个片,5.0,2019-02-05 23:57:46,
uKg178079031,济南,看不太懂，特效牛皮。,3.5,2019-02-05 23:57:46,
生如微草,红河,剧本不错，拍的也很不错，演员演技也好，国产剧能拍成这样，真的很不错，支持！支持！,5.0,2019-02-05 23:57:38,2
韓先生,金华,画面很震撼，故事情节不是很精彩，吴京的戏太少了，看这部电影就奔着吴京去的,4.5,2019-02-05 23:57:38,
夏谙安,宜昌,绑硬，大刘的剧本硬，吴京吴孟达两爷子演技硬，特效硬，4D影院的座位也很硬,5.0,2019-02-05 23:57:38,
街角,齐齐哈尔,当然要支持一下国产科幻片，特效堪比好莱坞，没看过原著，感觉代入感不强，加油,4.0,2019-02-05 23:57:38,1
Aswbo,合肥,不输美国科幻，超强的剧情，超强的制作，超强的演员，感人，震撼！,5.0,2019-02-05 23:57:37,
羊羽先生,荆州,很多细节可以说非常到位了，作为第一部科幻大片，起点非常高,5.0,2019-02-05 23:57:35,1
Dnl534293110,佛山,国产科幻片第一☝️新春档最好看没跑了,5.0,2019-02-05 23:57:32,1
（王樱）葫芦老金刚,红河,好看，特意来评价，下午和孩子一起看的，做为普通观众，感觉挺不错的。关键是这部电影把儿子的天文兴趣勾起来了，下午已经在淘宝上买了刘慈欣的小说！,5.0,2019-02-05 23:57:31,2
melen瓜,重庆,冲着刘慈欣也要把这部看了…总的来说算是中国国产科幻巨制的一个里程碑了…硬科幻…高特效…都很棒…美中不足的就是对人物性格的塑造和台词的打磨…都略显点有点尬…典型的中国式逻辑…看起有点做作不自然…不过这也不影响它是一部值得肯定强推的片子…是中国科幻特效巨制的一次巨大成功…,4.5,2019-02-05 23:57:30,1
我是你上帝懂不懂,哈密,电影感觉还不错，算是国产片里的科幻代表了。但是也有一些观影感觉不好的地方。1:电影快开场，但是检票员不知道跑哪去了，没看到人，只好自己摸索去影厅找2:电影开场环境喧嚣工作人员未处理好3:电影院未提示无镜片夹，观影效果差！,4.0,2019-02-05 23:57:29,
Henry,重庆,有史以来中国最强特效大片，情节感人。特别是那句3 2 1,5.0,2019-02-05 23:57:29,1
你是否是我昨日路过的那只猫,长治,看之前没有什么很高的期盼值，看过后觉得是贺岁档中相对更好的作品了，虽然没有很高的阵容，但是演技很在线。,4.5,2019-02-05 23:57:26,1
HAv936680020,沂水,给个10分吧，第一次打10分，剧情演技优秀，但最要吹一吹的是制作水准，惊喜！,5.0,2019-02-05 23:57:26,
Dream8522,西宁,垃圾。。。。。,0.5,2019-02-05 23:57:22,1
uEy918986802,昆明,国产科幻电影新纪元,5.0,2019-02-05 23:57:21,
lz497543133,包头,无论是画面还是剧情都爽到飞起,5.0,2019-02-05 23:57:20,1
从前,益阳,很一般很一般,2.5,2019-02-05 23:57:18,
A   丶,佛山,可以，非常好看,5.0,2019-02-05 23:57:17,
Smile .,东明县,堪称国影最科幻大片,5.0,2019-02-05 23:57:09,1
YZF215262838,新洲区,不错不错不错,5.0,2019-02-05 23:57:06,
༺ཌ顾༒海ད༻,温岭,特效真的很好，剧情也好。 这特效不比复仇者联盟差😂,5.0,2019-02-05 23:57:02,1
D,深圳,背景宏大，可惜没讲好,2.5,2019-02-05 23:57:01,
小灰灰,广州,挺不错的，支持一下,5.0,2019-02-05 23:57:00,
带着梦想飞翔,成都,好电影，值得一看。,5.0,2019-02-05 23:57:00,1
洋洋小糖块,兰州,看到开头就能想到结尾的剧情毫无新鲜感，感觉就是一个小孩拯救了地球！作为灾难片、比起《后天》《雪国列车》差很远！最主要的是小鲜肉毫无演技、只靠老演员们硬撑、不知道那个“韩朵朵”存在的意义是什么？除了会喊发挥的就是联络员的作用嘛！看的4D、如果要感受特效勉勉强强、如果是为了剧情就算了吧！,0.5,2019-02-05 23:56:58,
邵嘉辉617,佛山,地球是一个生命，所有的物种都是一个整体，只要有任一生灵有活下去的意志，那地球这伟大的神灵将全力以赴。已经拍出道的味道了。道是所有，你就是我，我就是你，我们都是同一个生灵，只要任一生灵不愿离开这修行的道场，那道场不灭。,5.0,2019-02-05 23:56:56,1
龙🐲少🐲宝🐲宝🐲hellokitty,常德,好看级了，,5.0,2019-02-05 23:56:55,1
水灵儿,十堰,难得的国产大片，不错！,5.0,2019-02-05 23:56:55,2
YqQ527376918,江油,怎么说呢，高端大气上档次，而且也很有意义！就是刚开始的时候觉得男女主角有那么一丢丢坑，还想再看几次，刚看完，就想补看小说。,5.0,2019-02-05 23:56:54,
Vnw505728505,百色,人类只有明白自己是多么渺小之后，才会真正走向强大。,4.5,2019-02-05 23:56:54,
qen687613347,玉溪,不错的一部电影,5.0,2019-02-05 23:56:51,
熟悉的陌生人,南通,好看，40多的票没有浪费，看着很刺激，虽说不是一个悲伤的电影却有几次让我心情沉重。好看的电影推荐,5.0,2019-02-05 23:56:50,
sunday,保定,比晕车厉害，看吐了。,2.5,2019-02-05 23:56:50,2
shiyutang,长沙,特别好看，特效不错,4.5,2019-02-05 23:56:35,1
萧文 I  US'D I 合氏设计,湖州,不错，跟《战狼2》相对比，题目更大了，不再是狭隘的民族情节的打圈圈了；整体制作相当过瘾...,4.5,2019-02-05 23:56:32,
Machete,绵阳,剪辑了很多，剧情有点不连贯，其他都赞👍,4.5,2019-02-05 23:56:32,1
nig686266950,濮阳,作为科幻迷，看到中国自己的科幻被如此高质量的搬上大屏幕，很激动。,5.0,2019-02-05 23:56:32,
周天韵,昆明,哪个地产商投资的片吧？,2.5,2019-02-05 23:56:32,
樂,广州,这视觉冲击力太强了 好莱坞级别的科幻大片,5.0,2019-02-05 23:56:31,
平安是福,阜阳,惊心动魄，值得一看！,5.0,2019-02-05 23:56:30,
cyy895919071,常州,剧情内伤，科学不严谨,2.5,2019-02-05 23:56:28,1
情书,武汉,好看  打算二刷,5.0,2019-02-05 23:56:26,2
千与千寻寻1,保定,中国科幻的扛鼎之作。,5.0,2019-02-05 23:56:23,2
小飞飞,西安,节奏上有点点不对劲。不是剧组问题，故事太宏大了，很多细节讲清楚五个小时可能都不够，两个小时，很不错了。没有看出谁是主角，全世界一起行动救援。很命运共同，很中国方式，很中国气息。,4.5,2019-02-05 23:56:21,
qPR722351972,上海,中国至今为止拍摄的最好的科幻电影 虽然还没达到完美 但是我给十分 特技效果很不错 关键创意和整体效果相当令人满意 全程无尿点 几次让我垂泪 厉害了我的国 厉害了中国电影 希望中国科幻能打动全世界,5.0,2019-02-05 23:56:19,
你午睡了吗？,永康,这张电影票是值了,5.0,2019-02-05 23:56:18,
魏小未,乌鲁木齐,有水平，值得观看，,5.0,2019-02-05 23:56:18,2
DYH212159389,北京,绝对堪称国产科幻电影里程碑式的作品。,4.5,2019-02-05 23:56:17,
Virulent萱,徐州,全靠后期制作，不过这部影片也是展示了现在中国制片的实力吖。剧情很简单，就是救援地球，演员演技都很好。我不知道为这么看科幻片我能哭三回，可能是对于人类生存的责任感和共鸣太强了？？？不管，夜场人还是很多，晚安地球。,4.0,2019-02-05 23:56:16,1
庄宏岩,北京,作为国产的3d科幻电影，值得点赞，不输国外大制作！希望能看到更多更好看的科幻电影,5.0,2019-02-05 23:56:16,1
prettyjoe2008,分宜,非常完美，中国科幻电影史上的里程碑作品，目前的中国科幻电影巅峰之作，没有之一。,5.0,2019-02-05 23:56:15,1
刘能爱广坤,天津,特效燃爆，十分震撼,5.0,2019-02-05 23:56:12,1
Arthuria,北京,两个字，精彩,4.5,2019-02-05 23:56:10,2
Joker,涪陵,流浪地球满足了我对科幻片的所有幻想剧情没有不合理的地方特效做得非常fantisc感情线路让人泪崩虽然原著改动大但是它作为电影改动非常完美吹爆大爱泪奔,5.0,2019-02-05 23:56:10,
UFs999484039,建水县,不管从人物还是特效 剧情 都很棒,5.0,2019-02-05 23:56:09,2
兮颜,大连,科幻片画面可以再有冲击力点，结尾有点匆忙总给人一种没拍完的感觉。音效低音差了点高音偏高环绕效果差了点意思。,3.5,2019-02-05 23:56:05,1
黄结文,珠海,今天看了《疯狂外星人》和《流浪地球》，觉得如果必须二选一，我推荐一定要看《流浪地球》。国产科幻做到这个程度很棒了！我老公也说不亚于不少好莱坞科幻片的，是国产科幻里程碑开端！！！二星给特效，二星给剧情，一星给坚持投资的吴京！虽然演员演技还是生硬，几个可以很感人的煽情点都没有表现出来，朵朵的全球呼救这么重要的时刻演得尬了点。但是特效和剧情还是对得起票价的！不知道为什么热搜都上不了，朋友圈好评很多，同事安利我才看的。但是排片太少了，只有两场？！！！希望电影院看到好评多开几场，救救国产科幻吧！,5.0,2019-02-05 23:56:05,2
薛新宇,长春,拍的不错，中国的电影成长很快，很有欧美大片的魅力，希望越来越好,5.0,2019-02-05 23:56:03,1
K.θ.PIGMan,承德,你知道吗？这完全颠覆了我对科幻片的认知！我实在想不到有什么词能表达我的心情。反正就是！很牛X，赞赞赞赞赞赞赞赞。中国科幻元年终于来了！！！！！！！！！！！！,5.0,2019-02-05 23:56:00,1
XQB683976348,铁岭,春节档最好的电影 没有之一,4.5,2019-02-05 23:55:57,
xou627691520,五常市,国产灾难片第一名 拿下今年贺岁档票房之王应该问题不大,5.0,2019-02-05 23:55:54,
青春就要放肆闯！,长沙,很好看.也很感人,5.0,2019-02-05 23:55:53,
DPT536250352,攀枝花,国产科幻大片！没有让我失望！,5.0,2019-02-05 23:55:49,
我叫陈三石,北京,改编的非常不错，之前一直想原著小说如此一个宏大的故事如何改编成电影。电影的情节完全可以脱离原著小说成为一个单独的故事。电影还是没有拍出我真正期待意义上的高度，但是，为了我们自己真正意义的科幻，还是要给十分满分。开场后运输车拉到太空站的长镜头把我激动流泪了，这是我们自己的科幻！！,5.0,2019-02-05 23:55:49,1
掛念,广州,劉「啟」，劉「上戶下口」，即劉「戶口」！趙今麥扮演的韓朵朵真會起外號😂😂。這是第一步真正意義上的中國大片，特效滿分，劇情滿分，科學內容滿分，軍事內容滿分，演員演技滿分，情感滿分！從軍銜、同聲翻譯對講耳機、人工智能莫斯、地球因遠離太陽造成的地表零下八十多攝氏度、地球因行星推進器的推動作用停止自轉造成的極晝極夜、劉培強在片頭跟劉啟說的十多年後不用望遠鏡也能看到木星就回地球與地球飛到木星附近所需要的時間吻合、吳京扮演的劉培強中校駕駛空間站飛到地表赤道轉向推進器的等離子束上爆炸後的爆炸半徑、還有洛希極限......除此之外再到演員準確動人的演繹，這絕對是中國大片趕超美國大片的里程碑！,5.0,2019-02-05 23:55:47,1
亚里士多德嫡传弟子,安福,看完离场，我就准备二刷，其它自行脑补,5.0,2019-02-05 23:55:45,
阿牛,广州,得长不错的电影，没有什么教育意义的电影，却让人力量爆棚！,5.0,2019-02-05 23:55:43,
illusory.🔆,佛山,好 非常好！！,5.0,2019-02-05 23:55:42,1
°安好,上海,很震撼，很现实，但感觉又很遥远。,5.0,2019-02-05 23:55:42,1
🌟🌟,江阴,演技炸裂，特效满分，拯救地球大背景下的人物形象和情怀刻画细腻，值得二刷的好剧,4.5,2019-02-05 23:55:42,
tcr531349761,凯里,作为中国第一部科幻大作，很不错。,5.0,2019-02-05 23:55:41,
John Sena,运城,这电影看的老子热血沸腾，没啥好词能形容，好看就对了,5.0,2019-02-05 23:55:38,1
Curry,玉溪,硬核达到了国产新高度,5.0,2019-02-05 23:55:36,1
Leo。,张家港,果断满分 值得去看 国产也能这么科幻了 👍🏻,5.0,2019-02-05 23:55:35,2
RQo13998284974,沈阳,只能说还行吧 画面不错值得鼓励，剧情就那么回事 不要太在意,3.5,2019-02-05 23:55:33,1
SRoberto,重庆,国产巅峰之作,5.0,2019-02-05 23:55:31,1
刘宇宏,西安,当属此类国产电影的开山之作，剧情较弱，特效比肩好莱坞制作水平，值回影票！,4.0,2019-02-05 23:55:31,
二三,项城,我吹爆流浪地球剧情紧凑特效🐂🍺堪称完美我觉得非常nice,5.0,2019-02-05 23:55:28,2
寂寞中守望,安庆,剧情紧凑，特效在国产片中堪称最牛！！,5.0,2019-02-05 23:55:26,
丶丢掉的幸福,广汉,可以，期待以后,5.0,2019-02-05 23:55:24,
Meme,广州,太赞了 中国🇨🇳可以拍出这种效果的电影 简直就是奇迹！太震撼了！拍的太好了！,5.0,2019-02-05 23:55:22,
Banni_15,广州,睡了好几次了！,0.5,2019-02-05 23:55:21,
烽火戏诸侯266,溧阳,中国科幻新篇章,3.5,2019-02-05 23:55:20,1
cnU124613326,常州,非常好的电影,5.0,2019-02-05 23:55:20,
王命之徒,石家庄,大年初一第一场，看完很震撼，偷偷抹了眼泪，带儿子去看。全程无尿点，时间也没觉得太长。打9分以上是必须的。,5.0,2019-02-05 23:55:16,
