ki招,湘潭,超级☺ ☺ ☺ 棒,5.0,2019-02-09 23:59:07,1
VRl336295143,桂林,国产科幻佳片,5.0,2019-02-09 23:59:07,
A 大虾,晋江市,很好看，剧情紧凑有条有理，看的哭了好几次,5.0,2019-02-09 23:59:07,
Angel3423,随州,特别震撼，后面特别感人。,5.0,2019-02-09 23:59:03,1
SWD417,深圳,我爱大刘 中国科幻需要我,4.5,2019-02-09 23:59:03,2
黎枭*,上海,太棒了，中国科幻片起来了，中国起来了！,5.0,2019-02-09 23:59:02,1
Mdd527465402,北海,剧情可以，很有意义,3.5,2019-02-09 23:59:01,1
3,郑州,吹爆！看就完事儿了！,5.0,2019-02-09 23:59:01,2
白,吴江,有点慢热，但是总体很好看！,4.5,2019-02-09 23:59:00,1
楚楚608,乌鲁木齐,中国科幻片正式因这部电影进入新的纪源。可以和美国大片相媲美了。,5.0,2019-02-09 23:58:59,
宝贝,乐平,很好看。全程都在认真看  剧情什么的都很好,5.0,2019-02-09 23:58:58,
半生缘7,亳州,刘培强和刘启的对话，很感人。强力推荐流浪地球！！！！剧情非常精彩！！用心的电影！,5.0,2019-02-09 23:58:57,1
英华汽修何,中山,感觉挺好的，改天有,5.0,2019-02-09 23:58:56,2
提子，李,聊城,活着真好，我爱地球，我爱我的父母,4.5,2019-02-09 23:58:56,
媛子586,昆明,感动，感动，感动,5.0,2019-02-09 23:58:55,2
朱小宪,霸州,震撼的视听奇观,5.0,2019-02-09 23:58:52,2
Miss丶往事,云阳,1000分的特效,4.5,2019-02-09 23:58:51,1
abalone_9394,深圳,实在太好看！,5.0,2019-02-09 23:58:50,1
原姿,天津,无论剧情还是特效都墙裂推荐,5.0,2019-02-09 23:58:49,2
♛ 趙 木 木,太原,好看好看好看,5.0,2019-02-09 23:58:49,1
zp,济南,感觉离科幻大片还有一段距离。。。。故事情节，演员表演尚需努力,3.5,2019-02-09 23:58:49,
木登大,扬州,非常好看，看到了国产电影的希望,5.0,2019-02-09 23:58:49,
奥斯卡小金人官方发奖者。,巴彦淖尔,特别燃！BGM简直不要太棒,5.0,2019-02-09 23:58:47,2
Hazel0726,成都,感觉一般，只能说特效不错，剧情较弱，没有代入感，看得想睡！,3.0,2019-02-09 23:58:45,
韩佳,上海,特别好看的电影，很震撼，也很让人感动～,5.0,2019-02-09 23:58:44,2
低吟的荒野,兰州,我真没看出来好在哪里,1.0,2019-02-09 23:58:44,1
鹤白,深圳,真好看，良心电影！！！,5.0,2019-02-09 23:58:43,1
娇婉,上海,男友哭了，很意外,5.0,2019-02-09 23:58:42,
觊宸,天津,泪目。亲人两行泪a,5.0,2019-02-09 23:58:42,
ciM569375897,汕头,让人感触很深的一部片子，不管在什么年代，希望真的是像钻石一样珍贵,5.0,2019-02-09 23:58:41,
rnl502695922,上海,剧情很好看！,4.5,2019-02-09 23:58:40,
造梦sir,咸阳,国产科幻电影的起步 剧情人物都很棒,5.0,2019-02-09 23:58:39,1
dGq714380704,电白,能让我哭的电影我都打五星,5.0,2019-02-09 23:58:39,1
一个人的华尔兹i,珠海,大年初三看的，初一看了星爷的新喜剧之王，感觉一般，不是特别突出但也没有过错，最喜欢看如梦跳广场舞的那几段，真的是美。初二看了外星人，没有想象中好，波澜不惊，剧情感觉有点臃肿，最后结尾也是没处理好，有点烂尾楼的样子。初三终于惊喜到我了，没想到中国也能拍出真呢好看的科幻片，真不错。,5.0,2019-02-09 23:58:38,1
一朵花开半夏凉,,很不错的科幻,4.5,2019-02-09 23:58:38,
年轻不是罪！,武汉,中国，电影就可以。,5.0,2019-02-09 23:58:36,
欧阳,汕头,看不懂。。。。。。,5.0,2019-02-09 23:58:34,1
AH.desertmoon,昆明,从不喜欢科幻类片子，各种影评的影响临时决定看看。想说，很棒！特效棒，很震撼！情结很中国，个人英雄主义集体英雄主义都有体现。豆瓣那么多各种吐槽的，如果换成是美国拍的呢？有评论说部分台词鸡肋，但看科幻片看到身边大多数人都能流泪，情节煽情也不能没有台词的煽情。想说，作为国产科幻，非常棒！期待国产的各类影片越来越好！,5.0,2019-02-09 23:58:34,
Li-大雄,深圳,超赞 看了两次,5.0,2019-02-09 23:58:33,1
银色黎明,银川,全程无尿点，脑子一直绷着弦,4.0,2019-02-09 23:58:33,1
小雅i273,瑞安,真的很好看。,5.0,2019-02-09 23:58:30,2
小丽98332,鞍山,非常好看，一部看了想哭的电影,5.0,2019-02-09 23:58:30,
A 默默殿下86,宁乡,好看(｡･ω･｡)ﾉ♡,5.0,2019-02-09 23:58:29,
sun,江津,对得起这分数，特效剧情方面都很到位。总之比新喜剧之王强。,5.0,2019-02-09 23:58:28,
Me屋檐,临沂,赚足眼泪的影片，值得一看,5.0,2019-02-09 23:58:25,
风车车,成都,总体来说是良心制作的好片子，剧情紧凑无尿点，特效精良。,4.5,2019-02-09 23:58:24,
AAA何生(新奇）,佛山,很好看....,5.0,2019-02-09 23:58:24,1
断魂鎖,台州,看了挺感动的,5.0,2019-02-09 23:58:22,1
gRo338010219,城固,国产科幻良心剧,4.5,2019-02-09 23:58:20,1
dchdfn,石家庄,剧本，画面，特效，配乐，配音，非常完美,5.0,2019-02-09 23:58:20,1
kAJ698742176,重庆,确实黑好看！,5.0,2019-02-09 23:58:18,
hbe276551123,铜仁,说的没什么电影主题，太单纯，剧情太单一没什么高潮金典桥段,2.5,2019-02-09 23:58:18,
肥鱼生活,上海,剧情一般，不如小说细腻，特效不错。,3.5,2019-02-09 23:58:17,
song🎀,玉林,特效不错，剧情有待加强 差点睡着了,3.0,2019-02-09 23:58:17,
jkJ440832867,邯郸,很棒，感觉中国式科幻更符合我的审美，比好莱坞好,5.0,2019-02-09 23:58:11,
LX12242,常州,特效给力  剧情垃圾到底是为了拯救地球还是为了拯救儿子？？听说儿子死了就要去休眠了  知道儿子还活着就要不顾一切去拯救  就你有儿子？你把指挥站的人置于何地？？军人的使命呢？？麻烦不要带有什么情怀好嘛！！一部拯救地球的应当激情澎湃的剧就不要搞什么父子情深释怀过去这样的老套戏路了好嘛？？？整部剧就王磊这个角色正常吧……,2.5,2019-02-09 23:58:05,2
darren84,龙游,演技不行，特效还可以,3.0,2019-02-09 23:58:05,
快乐肥宅     王子求🇪🇸,南昌,CG 特效 音乐都很震撼。世界观宏大，细节处理到位，应该是影片删减问题，有些地方衔接怪怪的，结局太仓促，感觉90分钟说不完这样一个故事，有点头重脚轻。,4.0,2019-02-09 23:58:02,
ZtR940822169,新乡,看了20分钟就看不下去了 虚假的灾难片一样没一点意思 春节适合看点喜剧的 这部片子总体就是看不懂,2.0,2019-02-09 23:58:02,2
zzz1234567,新余,国产第一次看到这么好的特效,5.0,2019-02-09 23:57:58,1
乐逸,瑞昌,很好看，國內第一科幻電影,5.0,2019-02-09 23:57:58,
时天明,汕头,很好，满分！,5.0,2019-02-09 23:57:58,
jingkunlove,天津,中国式大片，值得推荐,5.0,2019-02-09 23:57:58,2
起个名字特别烦,茂名,贺岁片票房最高，没期待中好看,3.0,2019-02-09 23:57:55,1
Odegreeis,南阳,现在中国已经强大  用巨资拍摄的流浪地球 很多地方都已经超越好莱坞标准。为中国骄傲，为中国军人骄傲。吴京一个用生命在做一个好的演员为我们带来优秀的作品，希望那些自以为流量花旦的小鲜肉学习一下 这就是偶像派与实力派的差别 支持 撒花撒花🌸,5.0,2019-02-09 23:57:55,
十年,晋城,太好看，给我看哭好几次。只是不喜欢最后的结局，太中国式了，每次这种电影结尾都会英雄来拯救世界，可是当我听到我后排男人在冷笑时，当我听到一个女人说不好看瞌睡时，当我隔壁一对情侣在电影院大声讲话半个小时时，我真的想说，英雄，如果你牺牲自己是为了救一群这样的人的话，我求你活着！一直特别想问的一个问题是，人类真的觉得地球可以活很久吗？就没有人担心电影里的一幕是早晚出现的场景吗？区别只是在于早晚而已，是在你这一代，还是在你曾孙子那一代，或者更晚一点，只是真的不会太久了。小时候看电视觉得电视都是编的，是假的，长大以后才发现即使在不可思议的剧情都是真实存在的。所以，你觉得地球毁灭，人类绝种，真的不会发生吗？,5.0,2019-02-09 23:57:55,2
AAA  哚啦啦人像摄影周帅,德州,贺岁片里最值得一看的电影！全程有看点,5.0,2019-02-09 23:57:54,1
清秋小Y,衡阳,很不错，相对春节另外几部已经很好了,5.0,2019-02-09 23:57:52,2
🐷慧🐷,潜江,具有中国特色的科幻片大片，我大中国也有自己口碑不错的科幻片大片了，不像老外的片子全是个人英雄主义，我们大中国就是不同，有大爱救世界都是共同协力去拯救世界，很棒的片子，必须力挺！,5.0,2019-02-09 23:57:51,
阿刁,郑州,挺不错，imax真舒服呀。,4.5,2019-02-09 23:57:51,1
蓝桉,襄阳,只要还活着，就有希望,5.0,2019-02-09 23:57:50,1
