严翼翔,上海,我认为《流浪地球》是中国科幻电影的春天。而且它也不仅仅是一部科幻电影，更是一部对人性发出灵魂拷问的电影。片中对人类和环境的关系、人类自私的本性和为了维护大众利益而牺牲自我的品质可谓是淋漓尽致。,5.0,2019-02-10 12:12:54,1
Ancy,沈阳,很震撼，而且很有现实意义,4.0,2019-02-10 12:12:53,
Vnd734906223,临颍,有缺陷，但是能忍受，就是好看。,4.5,2019-02-10 12:12:51,
bbbbbbb,北京,🇨🇳科幻的未来， 跟女朋友去看的 。蛮好看的电影。支持吴京。,5.0,2019-02-10 12:12:50,1
king李子,娄底,可以的，意犹未尽,5.0,2019-02-10 12:12:47,1
幸福的小女人,成都,看到大家为了拯救地球一起返回的瞬间，泪奔了,5.0,2019-02-10 12:12:41,2
诚少0813,永嘉县,电影很不错，当地影院票价贵了点，但是电影是真的好看,5.0,2019-02-10 12:12:40,
DAIYUAN雪夜,潍坊,今天和儿子二刷看了这部电影，复制评价过来。很震撼，也很带喜感，是中国科幻电影开创新纪元的一部作品，这个，来自网上的评价一点儿也不夸张。儿子看完了之后一个劲儿地说太震撼了，太震撼了。有许多中国元素，但看起来，还很带喜感，尤其是看到兰州拉面的时候，上海的标志东方明珠塔，没拍北京的标志性建筑，显示北京的那一个场景，应该是在国贸。里面没看到广告，一部良心作品。五星推荐，顺便吐槽一句，在支付宝上买的票，微信不让其共享到微信的朋友圈。二刷这次是猫眼上买的票。,5.0,2019-02-10 12:12:36,1
无怨的青春,阜新,剧情很紧凑，特效很逼真，故事很感人，很好，很满意！,5.0,2019-02-10 12:12:36,2
DIT781411559,扬州,很好看，很喜欢。,5.0,2019-02-10 12:12:34,
老周,肇庆,细节的展示，可以说是国产科幻片的最高水准！,5.0,2019-02-10 12:12:29,1
WSY1386,睢宁,感人，赞赞赞赞,5.0,2019-02-10 12:12:25,2
LAVENDER *,如东,好看！特效很好！,5.0,2019-02-10 12:12:24,
NHj563908760,东台,震撼人心！值得一看！,5.0,2019-02-10 12:12:22,
I4371,鞍山,好看，真的好看,5.0,2019-02-10 12:12:19,1
浮生九世yyy,合肥,看了两遍了，真心好看。这部电影我个人觉得可以算的上是中国科幻电影的里程碑了吧，演员们也都演的非常棒，以及幕后工作人员们，在此对你们表示敬意，把这么好的电影带来给我们，辛苦了！希望国产科幻电影能越来越好！,5.0,2019-02-10 12:12:16,
黑仔,上海,中国科幻电影元年。,5.0,2019-02-10 12:12:14,1
小叶,鹤山,超好，十分震撼！,5.0,2019-02-10 12:12:13,
雪上一枝蒿,桐乡,绝对是硬科幻大片，并且加入中国人独有的情怀。非常棒！！！,5.0,2019-02-10 12:12:10,
PMo403536323,许昌,感受到太空的危险！但是有无实事也不清楚……！也可以看！,3.5,2019-02-10 12:12:09,2
g JiAYi🍩,辽源,很棒 看了两遍 说实话我是原著粉 有些地方和原著有挺大差别 但是确实很好  不愧是筹备了四年的电影 每个人物都自己独有的特点 电影当中确实有几段泪点 但是对我触动最大的就是姥爷韩子昂（吴孟达)和爸爸刘培强（吴京）这两段 大致不好说 怕剧透😂😂想知道的可以去看看 反正总体来说电影很好 没有大问题 真的很值得一看 毕竟这是真正中国自己的第一个科幻电影 喜欢科幻片儿的一定要去看一看 还没有去看电影的也去看看吧 真的很值,5.0,2019-02-10 12:12:08,2
LTn717246972,淮安,挺有意思的蛮？？？？？？？,5.0,2019-02-10 12:12:08,
昨天太远,淮北,影片8分 情怀+1分,4.5,2019-02-10 12:12:07,1
一缕寒霜,高州,感觉有点震撼之中又有点感性，体现人的不屈，希望，勇于牺牲的精神弘扬社会正能量！！,5.0,2019-02-10 12:12:06,1
立夏9155,黄冈,燃爆！！！超好看，带弟弟妹妹来看的，完全不输欧美大片，特效很好，更喜欢吴京了❤❤❤,5.0,2019-02-10 12:12:05,
mengyancui,西安,电影让人最想吐槽的有两点，一是吴京出戏尬演，另一个也就是剧情，人物刻版，老套的欧美个人英雄主义。其实原著中所描写的地球资源短缺，人类集体对生存的极度渴望，对希望的焦虑，人性的猜忌，非理性对理性集体处决，最终的幡然醒悟，直击人心的沉默，这本身就是一场宏大的交响乐曲。最震撼人心的，终究还是人心！大刘的小说，无论是三体，还是其它的中短篇，一直围绕着理性与猜疑，绝望与希望的主题，作为原著党，略显失望。吐槽了这么多，终究还是要点点赞，起码影片把特效抬高到了新的层次，能在当下这传销遍天下，韭菜年年割的浮躁氛围当中，有人静下心来认真做别人觉得不可能的事，不容易了，值得我们用影票来鼓励！,4.0,2019-02-10 12:12:03,1
华双,雷州,一大早看了部冒险惊悚的科幻大片🔝🌎🌕跌宕起伏| 扣人心弦| 荡气回肠的故事情节🔝震撼😍犹如做了一场美梦💫,5.0,2019-02-10 12:12:01,2
心静自然凉,开州区,有些部分很感人，看哭，特效很棒，大家一定要支持正版影片啊,5.0,2019-02-10 12:12:00,2
Hugh零零猪,重庆,国产科幻电影的里程碑！继续加油！,5.0,2019-02-10 12:11:57,1
jiR883123396,惠阳,剧情零散，没什么衔接，感觉被忽悠了,1.0,2019-02-10 12:11:55,
DpR709664150,岳阳,带着地球出流浪        感动                急动                        好看,5.0,2019-02-10 12:11:51,
好运来,景德镇,好看 也非常感动！,5.0,2019-02-10 12:11:38,2
M15911436347,曲靖,很好，值得一看,5.0,2019-02-10 12:11:36,1
mouse,南京,中国的硬核科幻，家国情怀，赞！,5.0,2019-02-10 12:11:36,1
simongu,上海,国产科幻电影是一个很好的引导作用，场景比较大，主题很好，不过有些场景有破绽，如上海之杭州这一段的背景一直在陆家嘴，逻辑还不够严谨。,2.5,2019-02-10 12:11:34,1
CXP．,平阳,电影非常的震撼，同时也有泪点。影片非常的感人，有一种想和影片中的人物一起保护地球的冲动,5.0,2019-02-10 12:11:33,1
静静的享受一切,洛阳,真的超级好看～～～剧情真实而不失华丽，这名流露。是中国科幻片的里程碑。,5.0,2019-02-10 12:11:33,2
Lighter,莆田,家国情怀,5.0,2019-02-10 12:11:31,1
芣莣初伈,无锡,中国第一场科幻片。支持，不错的一部片子,5.0,2019-02-10 12:11:30,1
花开S荼蘼,淄博,支持吴京～～,4.0,2019-02-10 12:11:25,2
童®,天津,也许是我黑暗，结局如果是木星推动地球失败就更好了。人类不应该总想着糟蹋完之后怎么补救，应该认识到，糟蹋完了，人类也就完了，想再多办法也是徒劳,4.5,2019-02-10 12:11:20,
小诗,天津,太感人了叭……,5.0,2019-02-10 12:11:18,2
yw-vivian,深圳,挺感人，不错。也没那么神，不知道哪里有点别扭的感觉，说不出来。,3.5,2019-02-10 12:11:11,2
浪里个浪,青岛,流批，鼓掌啪啪啪,5.0,2019-02-10 12:11:09,2
YCH晏,自贡,还可以，可以看看,4.0,2019-02-10 12:11:06,
鲁鲁555,昆明,必须给满分！作为一个资深科幻迷，看了那么多次_美国人当超级英雄，终于轮到我们中国人救地球了！故事感人，场面恢宏，特效精彩，特别是带着地球逃离的创意够燃！,5.0,2019-02-10 12:11:06,2
SUZ664376562,张家港,不错，特效很好看,5.0,2019-02-10 12:10:57,2
元元,辽阳,很震撼，没看够，特效很棒！,5.0,2019-02-10 12:10:57,2
LQIANYI..,佛山,有泪点 感人,5.0,2019-02-10 12:10:55,2
wvs783493048,深圳,能拍出这样的大片真的很赞！但是哥哥妹妹傻不拉叽的台词真让人尴尬恶心，10分的电影被他们拉扯成6分,3.0,2019-02-10 12:10:54,
喵大王,仙游县,很好看啊，特效剧情都还不错,5.0,2019-02-10 12:10:51,2
月色清寒,昆明,又好看又燃又感人！！！,5.0,2019-02-10 12:10:50,2
andylausun,无锡,确实不错一部电影，支持国产科幻大片,5.0,2019-02-10 12:10:50,1
Dona文文,武汉,以为只是一部科幻片，没想到被里面的么一点给感动哭了😭,5.0,2019-02-10 12:10:49,2
天地一噗,靖江,良心片了 特效满分,4.5,2019-02-10 12:10:46,
lJH739815542,石家庄,有待提高啊棒,4.5,2019-02-10 12:10:42,
ruienyang,福州,难得看到中国人自己的科幻片，而且还拍得很那么回事！必须赞一个啊！,4.5,2019-02-10 12:10:41,
lxh2012,肇庆,不推荐！！！,3.0,2019-02-10 12:10:39,2
carrie,温州,三刷了，给中国科幻电影看了一个很好的头。人类这一诞生于太阳系的渺小族群，他们的坚毅和勇气将永刻于星空之下,5.0,2019-02-10 12:10:30,2
dnN267385612,湛江,历史地球意义深重,5.0,2019-02-10 12:10:26,
pickly607,成都,非常开心，能够看到一部制作水准比美好莱坞，但是故事和文化内核都是中国式的科幻电影。这将是一部中国科幻电影里程碑式的作品。虽然电影中的一些表演、特效仍然有缺陷，但是已经是非常难得的佳作了。,5.0,2019-02-10 12:10:25,1
杨峰,重庆,完美，第一，世界第一，我爱祖国,5.0,2019-02-10 12:10:24,2
oXw417053455,朝阳,真的是不错的电影，值得一看！,5.0,2019-02-10 12:10:22,
WINNIE LI,深圳,很震撼，没有想到国产科幻片可以达到这样水平。同时也有泪点。唯一需要的是补一些物理学知识。,4.5,2019-02-10 12:10:22,2
偷闲的芝麻,重庆,特效很棒，清洁有些尴尬。,3.5,2019-02-10 12:10:22,
~,揭阳,作为国产的科幻片，已经是很好的了,5.0,2019-02-10 12:10:20,1
lKz552462809,仙居,希望水军仔细看看 这电影 告诉我哪里不完美,5.0,2019-02-10 12:10:20,
yg52146,合肥,很好看，很感人！！,5.0,2019-02-10 12:10:18,1
FNs585957193,重庆,刚刚看完imax，效果非常好，网上说尬的地方我觉得逻辑合理，大家回去救援是因为求生欲而不是广播煽情好吗，一个初中女生能说得多好。片子质量我给9分，支持国产打脸黑子加一分。,5.0,2019-02-10 12:10:16,
吴小雨,哈尔滨,剧情和画面还不错，导演很用心。老戏骨演技依旧那么棒。新演员演技一般。感觉不真实。演技有待提高。总体来说是国产科幻片的精品。,4.5,2019-02-10 12:10:15,1
"Я тот, кто я есть",阳泉,流浪地球，非常新颖的题材，特效满分，一点都不输美国，中国科幻开山之作，期待上海堡垒的上映，加油，中国电影！,5.0,2019-02-10 12:10:10,1
欧阳时梦,南京,挺好的，深有感触,4.0,2019-02-10 12:10:06,
小瑜儿,长春,为良心中国电影人点赞~~,5.0,2019-02-10 12:10:00,
很好吃,怀远县,彻底颠覆了我对国产科幻的印象,5.0,2019-02-10 12:10:00,
。,涿州,好看，非常好看国产最好电影,5.0,2019-02-10 12:10:00,1
wait,玉林,剧情非常好看,5.0,2019-02-10 12:10:00,1
革命战友小余,深圳,很不错推荐一下,4.5,2019-02-10 12:10:00,
雨无心，静等晴,怀远县,中国真正意义上的科幻，制支持,5.0,2019-02-10 12:10:00,
猫系少女🐱,丹东,非常好看，很感人，,5.0,2019-02-10 12:10:00,2
Reborn,武汉,全称几乎没有尿点，有爆点，有高燃，扣的一分在于不够完整的剧情和演员的个人表现,4.5,2019-02-10 12:10:00,1
Ifo544668005,牟平,别的不说，支持，不错,5.0,2019-02-10 12:09:57,1
HIz179914575,深圳,心好累，有些感人,4.0,2019-02-10 12:09:57,
保留,佳木斯,炒鸡好看鸭！,5.0,2019-02-10 12:09:55,2
甜蜜的琪琪,上海,不错(*๓´╰╯`๓)♡,5.0,2019-02-10 12:09:54,2
L.夜落,石家庄,就是两个字，牛逼！！！！！,5.0,2019-02-10 12:09:54,
如意,中山,好看好看好看,4.0,2019-02-10 12:09:53,
Spy,大连,都给我看哭了😭,5.0,2019-02-10 12:09:53,
wiy360734249,灌云,强烈推荐！有时间的去看看吧,5.0,2019-02-10 12:09:53,1
大存在家,开州区,对我来说：音乐、特效、背景、内涵都是上上之作，唯一感到遗憾的就是刘启的转变有点快，如果在刘启转变过程上加一两场戏就完美了。,4.5,2019-02-10 12:09:53,1
ZPb194385755,晋中,剧情不无聊，特效不廉价，演技不掉线，几年来看过最值票价的贺岁片，值得花钱去看。,4.5,2019-02-10 12:09:51,
江镜九,银川,中国的科幻电影终于启航了(*๓´╰╯`๓)♡,4.5,2019-02-10 12:09:47,
epw802640911,本溪,中国科幻电影真的不行，照比国外大片差距还是很大。乱七八糟的，没头绪。,3.0,2019-02-10 12:09:46,1
就不信有人用这名,广州,太好看了！太好看了！太好看了！中国队威武哈哈～,5.0,2019-02-10 12:09:40,
忄五口,介休,真的强力推荐，国产科幻片巨作，值得一看,5.0,2019-02-10 12:09:39,2
茵茵,东莞,非常好看(｡･ω･｡)ﾉ♡，骗走了我的眼泪,5.0,2019-02-10 12:09:39,2
寒冰射手,北京,非常棒的电影！,5.0,2019-02-10 12:09:38,1
fmh337954933,宁晋,很震撼，绝对值得一看，非常好，推荐大家去看,5.0,2019-02-10 12:09:33,
Wnr921984534,深圳,讲真，看4D前期太容易出戏了，晃得很不舒服，后期投进去一点后就好一点。先说整个的制作，中国这么多电影来应该算是特效制作最接近好莱坞的，但是细节处理的还是不理想，电影整个的画面就是晃眼。再说演员，讲真之前不太喜欢吴京，觉得吴京演技太一般了，但是这次吴京演的真不错，吴京这次没什么动作戏但是还是用自己的演技完成了角色，还有达叔，因为达叔在戏里面比较特殊，很难演，但是有几个眼神真好真吓到了，除了达叔和吴京其他演员没有给我感觉就是好。最后剧情，因为这种剧情基本是不可能不好看的，另外这种剧情其实太容易猜到了，看到后面你只会觉得真爽，这个剧本还是不够更切入。总的来说这部电影我不是很喜欢但是是部不错的电影。,3.5,2019-02-10 12:09:30,
dIu896646607,合肥,非常好看，中国大片给力,5.0,2019-02-10 12:09:28,
山河.,户县,完美，这样的电影请给我来十部！！！！！,5.0,2019-02-10 12:09:28,1
墨染,北京,看哭了  支持 准备二刷,5.0,2019-02-10 12:09:24,
彭 啸,上海,说实话，这大概是最棒的国产科幻片了吧。有故事有画面还有希望，希望以后国内能多一些这样用心的电影。,5.0,2019-02-10 12:09:23,1
皮卡乒,道县,场面震撼！感动！,5.0,2019-02-10 12:09:23,
猪霸儿,高平,真的非常好看,5.0,2019-02-10 12:09:23,1
I-m lily,阜阳,题材很炸裂，人物都很有魅力，超级棒,5.0,2019-02-10 12:09:14,2
小玉儿,南充,一部中国科幻史上的里程碑式的作品。,5.0,2019-02-10 12:09:12,2
ule589819398,淮安,比好莱坞大片还好，一级棒👍,5.0,2019-02-10 12:09:11,
东风乍起324,长春,完美谈不上，但个人很喜欢。,5.0,2019-02-10 12:09:11,
【  柱  】,舟山,不错 很感动人,5.0,2019-02-10 12:09:00,
cmI858865762,阜新,好看死了啊哈,5.0,2019-02-10 12:08:59,
简·凡,淄博,不得不说真的是很看好的科技片了，有好几处泪点，朵朵和刘启也都很圈粉，吴京还是一如既往的牛逼，脑洞很大，很值得看。,5.0,2019-02-10 12:08:58,
Ljw,沈阳,很好看很感人喜欢,5.0,2019-02-10 12:08:58,2
Dangdang,西安,这个电影特别感人，特效满分，演员满分，编剧满分。国产特效科幻片崛起！建议大家好好看。,5.0,2019-02-10 12:08:56,2
冰原雪狼王,新津县,吴京演技杠杠的，华人电影界的🇨🇳大旗非他莫属！,5.0,2019-02-10 12:08:55,1
J,肇庆,票房这么高让人怀疑，中国第一部科幻片炒作的吧，刷好评，好评的人真的有看吗，电影剧情全程无聊，台词尴尬，吹牛逼吹上天去，浪费我的钱,1.0,2019-02-10 12:08:55,2
最美的时光(*^﹏^*),上海,非常喜欢，很好看,5.0,2019-02-10 12:08:53,
岁岁安.,泰州,挺好让人挺感动的这么冷的天也值了,4.0,2019-02-10 12:08:51,
灵犀,淮安,挺好看的，就是小孩看不太懂,5.0,2019-02-10 12:08:50,
累往心里留,江门,吴京的电影，都喜欢看,5.0,2019-02-10 12:08:48,
Cthulhu,仙游县,意犹未尽，感慨至极……,5.0,2019-02-10 12:08:46,
jizhaolai,济南,硬科幻，里程碑式的，看完了哭了，三体何时能上,4.5,2019-02-10 12:08:46,
COG831780255,乐山,硬核科幻片    👍👍👍,5.0,2019-02-10 12:08:45,
丁丙松,庐江县,中国科幻电影的希望！,5.0,2019-02-10 12:08:39,1
Evelyn,潍坊,吹爆《流浪地球》,5.0,2019-02-10 12:08:38,2
~秋天的枫林,柳州,不错的科幻片，只是里面的地球推动不科学。很感人。,5.0,2019-02-10 12:08:38,2
那都不是事儿713,海城,中国特效有希望了。,5.0,2019-02-10 12:08:32,1
风~幻,重庆,挺好的，只是吴京出场比较少。,3.5,2019-02-10 12:08:31,1
YQh401951141,晋中,好看！！！！,5.0,2019-02-10 12:08:28,
骑士,达州,这部电影给我的感觉就是震撼，非常好，,5.0,2019-02-10 12:08:22,1
边橘T,聊城,好真好哈哈哈哈哈哈,5.0,2019-02-10 12:08:19,
沉默中毒,乐山,当时是看到评分挺高的就选择了这部电影，观看的时候心里全是**，流批了的想法😂😂特效真的让我很佩服，以至于我在想除了地球是不是还有其它一个地方也和我们现在所处的环境一样，每天也发生着很多平凡而又神奇的事,4.5,2019-02-10 12:08:18,2
我爱吃东西,长沙,台词很做作 剧情有点无脑,2.0,2019-02-10 12:08:16,
一个人不卑不亢,石家庄,好看，强烈推荐,5.0,2019-02-10 12:08:15,1
htK947963449,贵港,好感动，还想再看。,5.0,2019-02-10 12:08:10,1
fDs446790425,广州,国产科幻里程碑,5.0,2019-02-10 12:08:08,
魔帝战鹰   聪,宿州,还好，戴着眼镜，感觉自己就像亲临其境一样,5.0,2019-02-10 12:08:03,
周布石Bush,无锡,super赞！有史以来最佳的科幻电影之一,5.0,2019-02-10 12:08:03,
Derekzhym,湘潭,作为国产科幻电影的里程碑，值得一看。,5.0,2019-02-10 12:07:49,
Inc551533929,福州,太刺激了，带着地球去流浪，看着那时候的地球了，出了电影院看到美丽地球，我们大家都该珍惜,5.0,2019-02-10 12:07:47,
小白洋湾,苏州,目前最靠谱的国产硬科幻，没有之一，即使有不足，也必须给满分，要对整个电影制作班底和团队说一声 辛苦了。上乘之作，良心之作。,5.0,2019-02-10 12:07:46,
新泡泡龙,昌邑,太棒了！中国的科幻大片,4.5,2019-02-10 12:07:44,1
iaY102057281,汕头,可以可以可以,5.0,2019-02-10 12:07:32,
nzL360379868,南宁,只有中国人才会想到带着地球跑，只有中国人才有勇气带着地球跑。,5.0,2019-02-10 12:07:23,
发条,北京,超级好看的电影！没想到中国也能拍出这么棒的科幻电影了，好骄傲好自豪！如果满分十分，我给二十分！制作精良剧情合理精彩紧张。一定要安利周围的人去看，感觉吴京渐渐地成了好看电影的标杆了，感谢制作团队！,5.0,2019-02-10 12:07:18,2
心叶,淮南,大气，爱国感强，最后很感动，环节也非常震撼，值得看，也有许多的地理知识贯穿始终,5.0,2019-02-10 12:07:17,
清,丹东,真的好，完美呀。,5.0,2019-02-10 12:07:17,
Zagre,上海,已经二刷了！女朋友在旁边哭的稀里哗啦的！ 达叔宝刀未老， 我们的地球总算是熬过了木星这道鬼门关！,5.0,2019-02-10 12:07:15,
恋爱立信,汕头,最后真的挺感人的，画面音效都太棒了，而且它没有胡来，影片中的地理物理知识都是100%准确的，值得一看！,5.0,2019-02-10 12:07:14,1
六月伤寒,贵港,《流浪地球》证明了中国的电影实力，特效很好。其中有些片段本来是感人肺腑的镜头，眼泪都准备好了，突然来逗比把我卡住，我是该哭呢还是该笑呢？还是先哭了再笑[大笑],5.0,2019-02-10 12:07:08,
诗图茗坊,儋州,有看美国大片特效的感觉，中国电影加油！,5.0,2019-02-10 12:07:08,
vVC760867187,蚌埠,特效情节都很好，出道及封神，国产科幻之光！,4.5,2019-02-10 12:07:06,
Eoj623684659,西安,很好看很好看,5.0,2019-02-10 12:07:06,
欠登,哈尔滨,五毛钱特效，再度上映,0.5,2019-02-10 12:07:02,
张雨菲,西安,很感人的一部影片，地球是我家，走哪带着他.作为国产，特效已经很OK了，请不要某些喷子高要求了好吗.很良心了..,5.0,2019-02-10 12:07:01,
榴莲连恋,铜陵,真的真的特别好看！！强推！！！麻烦黑子有点脑子不要乱给一分了好吗？就是眼红不想看到中国科幻片有这么好的成绩吗？？能不能认真看完电影再评价？总之真的特别好看！！没看的一定要看！！！希望中国科幻片越来越好！！！！,5.0,2019-02-10 12:06:59,
Sfl200065246,北京,巨好看 推荐,5.0,2019-02-10 12:06:46,
nicle0409,哈尔滨,看口碑来观影的，特效的确棒，中国有这样的制作团队特别自豪！剧情不用说也是出自畅销小说家手笔，很不错。希望票房大卖，鼓励自己家的世界一流水平科幻电影！,5.0,2019-02-10 12:06:44,2
lry873057542,郑州,很不错了，虽然和美国的科幻片还有一些差距，但作为一部国产科幻片它的特效和剧情都很不错，是以前的国产科幻片没法比的，希望再接再厉👍👍👍,4.0,2019-02-10 12:06:41,
珍珠糖,湘潭,特别好看……,5.0,2019-02-10 12:06:41,
圣可汗,成都,完美。这种科幻片非常脑路宽广的人看，当然还要懂点物理。带着地球流**人类移民要难得多，但符合了人们对故乡眷恋的朴素情感。最后说一句，这部片子特效也不错。还暗示了2044年上海将举办奥运会😄。,5.0,2019-02-10 12:06:40,
柠先生^,九台,炫酷，大片视角，感人,5.0,2019-02-10 12:06:33,2
。,银川,吴京好帅哈哈哈哈  😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊男主女主新人面孔吧  演技在线  家国情怀哈哈哈圈起来要考！！！！！！！！！！！！！！！,5.0,2019-02-10 12:06:32,
友哥,兴化,好看，让人震撼，中国的科幻大片，可以跟美国大片比美,4.5,2019-02-10 12:06:28,1
Wangtangww,成都,这是冲自来水口碑去看的，前期宣传少，都不知道有这部电影，春节第一张票冲黄渤，贡献给疯狂的外星人了，结果影片很一般。第二张票必须给流浪地球了，按理打9分，剧情和部分演员演技有点尬。支持国产科幻，支持吴京，所以，10分，哈哈。,5.0,2019-02-10 12:06:28,2
dIS553126357,辽阳,气势恢弘  格局大,5.0,2019-02-10 12:06:24,2
Prisoner,开封,果然是大片，很震撼,5.0,2019-02-10 12:06:24,1
卖萌的兔子325,安康,希望希望，希望,5.0,2019-02-10 12:06:23,
赵震.Allen,深圳,搞不懂这么高分怎么评出来的，感觉就一烂片,0.5,2019-02-10 12:06:22,
jbg646134659,天津,好看，新年档期里最好看的片子,5.0,2019-02-10 12:06:22,
王忻,毕节,支持国产科幻,5.0,2019-02-10 12:06:19,1
風雲,寿光,中国走向太空的科幻电影的成功一步！,5,2019-02-10 12:06:15,1
美静,即墨,太震撼啦！！！国际范十足,5,2019-02-10 12:06:14,2
冬,宁波,46岁，目前看过最棒的科幻片！满分,5,2019-02-10 12:06:10,
冬日艳阳,滑县,超级好看，中国科幻电影来了个好局。,5,2019-02-10 12:06:10,1
fFY225362418,哈尔滨,很好看，这是中国式的大片，向世界传达了中国的文化，中国就是集体主义的，是家国情怀的，是天下大同的，非常好的一次观影体验,5,2019-02-10 12:06:09,
Ace,上海,超级好看，我觉得能让我哭的都是哈看的电影,5,2019-02-10 12:06:09,
翁雄文88,余姚,挺好看的！很震撼！国产科幻大片雄起！,5,2019-02-10 12:06:09,1
zhangjx_。,朔州,good，2019看过的最好看的电影,5,2019-02-10 12:06:01,1
嗯。,濮阳,挺感动的 好评,5,2019-02-10 12:05:58,2
mXH645583898,包头,非常的好看。,5,2019-02-10 12:05:57,
Gwc805589620,北京,我吹爆！！！！！！,5,2019-02-10 12:05:52,
VHq601891047,盐城,值得买票观看！很好看！,5,2019-02-10 12:05:51,
王兵,北京,超出预期，吴京在里面中规中矩但是故事情节以及效果非常棒，给导演点赞,5,2019-02-10 12:05:51,
Liewchif.,广州,这部电影真的给中国科幻片带了个好头，真的，其实如果觉得不好看的人，没有必要把这部片跟美国那些科幻片比，这样比根本没有意义，当初如果就没看好这部片，那你干嘛要去看？看了还说多烂多烂？有意思吗？自己国家的东西，最基本的尊重都没有，那以后怎么可能还会有更好的电影？好的东西要鼓励，要认可，觉得不好得，差评就差评，但是给点尊重，嘴巴干净点。不要讲的太过分。我觉得这部片真的比起以前科幻片进步了很多很多，真的，点赞,5,2019-02-10 12:05:43,1
清扬12v,北京,惊艳，动人。世界级。666。,5,2019-02-10 12:05:42,
ECl88188712,阳江,当你抬头望天时，就能看到我了。,4.5,2019-02-10 12:05:38,1
王萍,吉林,中国能排出这样的电影着实不易,3.5,2019-02-10 12:05:37,
淡然4328,北京,“没想到我们中国也有世界级科幻文学作品”﹏《三体》没想到，猪年春节，我们中国也有了世界级科幻3D电影《流浪地球》。不仅中国票房超10亿，而且已经出口到国外。牛🐮 ！,5.0,2019-02-10 12:05:35,2
波波布波,惠州,为中国电影崛起感到激动,5.0,2019-02-10 12:05:34,1
天宇,吉林,还是很不错的，孩子都看落泪了，中国拍出这样的大片，给一个大大的赞\(≧▽≦)/，值得一看！,5.0,2019-02-10 12:05:33,
毛李韦华,华亭,制作精良演技到位,5.0,2019-02-10 12:05:31,
燕灬过,南通,燃爆了！！！,5.0,2019-02-10 12:05:30,
Sakura,怀宁,很好看也很震撼，中国里程碑式的作品，第一次推荐作品，真的很值得看。,5.0,2019-02-10 12:05:29,2
dQe677011336,重庆,太好看了，值得,5.0,2019-02-10 12:05:26,
Sda457731536,六盘水,看得津津有味啊，国内排出这样的科幻片真的不错，吴京很帅啊,0.0,2019-02-10 12:05:25,2
抱走萝莉,大连,太感人了，本人看到吴京勇敢牺牲那儿哭/::< 了,5.0,2019-02-10 12:05:16,2
