阿财.,惠阳,剧情 效果 人物刻画真的很赞，尤其是“户口”（主角的儿子）前后反差很大，刚开始我就在想为什么能把一个中国人拍的这么自私，但后来因为自己的自私失去了祖父，他和妹妹朵朵的变化很大，把地球、人类文明放在第一位置。最后看到吴京英勇牺牲，还有俄罗斯人那气魄，乃至全世界的救援部队调转车头，这一切都体现了中华传统文化的内涵：美美与共，天下大同。 “中国科幻电影”刚上映时真的不被看好 但这磅礴的世界观 细腻的人心  绝佳的效果，让我也让中国人感到自豪，吴京再一次诠释了什么叫中国心🇨🇳，流浪地球不仅仅是一部改编小说的电影 更是一次中国科幻电影的升华，提升了不止一个高度。,5.0,2019-02-07 23:59:44,
真 · 贾斯汀 · 腾飞,南京,只想说，导演你不拼命摇晃镜头就不知道如何营造紧张感是吗？活生生晃了两小时我快要被晃吐了,2.5,2019-02-07 23:59:42,
凭栏望江流,武定,精彩刺激感人,4.5,2019-02-07 23:59:42,1
4月1号、,天津,将就看骚年们,5.0,2019-02-07 23:59:42,1
极光~,沈阳,特别感人非常好看，就是进场的时候晚了一点，但是不耽误剧情，真的特别好看,5.0,2019-02-07 23:59:40,
黎文LiWen,广州,作为国产科幻，特效已经超出预期，剧情还是很尬,3.0,2019-02-07 23:59:39,
subin3000,昆明,好看没的说，赞👍,5.0,2019-02-07 23:59:39,1
天空,延边,棒棒的！非常好！,5.0,2019-02-07 23:59:38,1
凯弛,鹤岗,中国第一部真正意义上的硬核科幻电影！很不错！值得一看！,5.0,2019-02-07 23:59:37,1
bMx276961291,上饶,科幻界的里程碑。,5.0,2019-02-07 23:59:37,1
乐乐,新余,好看。就是看的挺累的,4.5,2019-02-07 23:59:37,
Keq745765456,湘潭,很棒的片子，剧情紧凑，细节好评，算是中国科幻片的一个新的起点，值得一看,4.5,2019-02-07 23:59:37,
㏒,广州,开始感觉户口和朵朵不太懂事但到后来看的挺感动和👌,4.0,2019-02-07 23:59:36,2
cd198781,襄阳,里程碑国产科幻,5.0,2019-02-07 23:59:35,1
莫语🌟,上海,吹爆，值得二刷。,5.0,2019-02-07 23:59:32,1
猪猪,惠阳,中国科幻片的里程碑，剪辑强大，厉害了，我的国,5.0,2019-02-07 23:59:31,1
ZSY,西宁,有点猜得到结局，所以没达到泪点，但总体很棒！,4.5,2019-02-07 23:59:29,
㏒安稳,大通,超级推荐，中国🇨🇳 科技影片的希望阿！,5.0,2019-02-07 23:59:28,
ConyU2015,重庆,满分，我爱地球，我爱我家,5.0,2019-02-07 23:59:28,1
花儿为什么这么红,广州,非常好非常好,5.0,2019-02-07 23:59:27,1
LV.坷坷坷,鞍山,好看，脱离了以前的中国制作，是一部值得看并且值得反思的电影，剧情紧凑，亲情部分表现的刚好，既不拖沓也贯穿了整个过程，  唯一看不下去的就是多多的呼吁那里，做作又没内容，是个败笔，剩下值得好评,5.0,2019-02-07 23:59:26,2
欢喜.,渑池,震撼♥太好看了，强烈推荐！,5.0,2019-02-07 23:59:25,2
殇,温州,全程瞌睡状态 下雨还没车回家  差评,5.0,2019-02-07 23:59:24,1
"Runner,MK",淄博,中国的科幻片，很不错,5.0,2019-02-07 23:59:23,
Aryaaa👸🏻,深圳,顶着首部中国科技片的外衣，故事和台词烂的强行煽情，去掉科幻感的大片画面，就是一部俗到从开头到结尾尴尬的电影,2.5,2019-02-07 23:59:22,
LK09266,蒙城,国产电影中的佳作！虽然略有瑕疵，给个满分，鼓励一下！,5.0,2019-02-07 23:59:22,
杜撰,南安,打破了我对太空科幻片的世界观,5.0,2019-02-07 23:59:21,1
Z亮,成都,中国科幻里程碑式的电影，从此与好莱坞同一跑道,5.0,2019-02-07 23:59:20,
stella6285,株洲,支持国产科幻片！视觉效果非常棒！情节紧凑，扣人心弦！特别推荐去电影院观看！,5.0,2019-02-07 23:59:20,2
元子>_<👼,黄石,只想说国产科幻片真的优秀 吴京帅出天际的男人👨,4.5,2019-02-07 23:59:18,
✨ an_大琪 ✨,兴安盟,好好保护地球吧 为了下一代,5.0,2019-02-07 23:59:18,2
TBC184375918,榆林,没法用语言形容，炫酷。,5.0,2019-02-07 23:59:17,1
缪卫15306280698,如东,终于换成中国人来拯救地球了！,4.5,2019-02-07 23:59:17,
HtN590657406,福州,国产科幻片崛起,5.0,2019-02-07 23:59:16,
JQM799458076,桂林,你管这个叫做针？,5.0,2019-02-07 23:59:15,
😠,苍溪县,我鼓掌的时候差点站起来了，咱们国家也有自己的大片了！,5.0,2019-02-07 23:59:14,1
布衣,深圳,看了半个多小时就想退场，情节、逻辑、人物设定等等严重硬伤，吐槽点太多就不一一列举了，也就所谓特效能看看。抱着老刘科幻片的期待去看，结果感觉就像看**电影！现在已经是一个商家集体卖情怀的年代了么？ 你的情怀只是商家的生意，从老罗，周星驰到老刘到爱国，总有种情怀让你买单，满分10分打分4.5分，吐槽完毕！,1.0,2019-02-07 23:59:14,1
℡,肥城,好看不错支持国产科幻大片,5.0,2019-02-07 23:59:13,1
余生,宁波,场景宏伟震撼，剧情新颖，值得imax3d观看,5.0,2019-02-07 23:59:11,1
流年梦,渑池,棒棒哒  下次还来,5.0,2019-02-07 23:59:11,2
某某某,重庆,场景有点乱七八糟的，但是能拍出这种大片感觉还是不错,4.5,2019-02-07 23:59:11,1
马占林,永登县,非常完美，中国🇨🇳,5.0,2019-02-07 23:59:10,1
黎,阳江,激情少了点。。。,4.0,2019-02-07 23:59:10,1
可爱弱小无助,泰州,非常好看！！！,5.0,2019-02-07 23:59:08,
念初,银川,必须是满分，剧情不拖沓，情节推进合理，演员演技在线，特效简直好到不要，有没有兴趣把三体接了？我觉得完全够能力做,5.0,2019-02-07 23:59:08,
骚年的团购,常州,相当好看，堪比美国大片，又有中国人的传统理念。满分！！！,5.0,2019-02-07 23:59:08,1
AVENGER,西安,超好！为了人类用不放弃！,5.0,2019-02-07 23:59:07,1
iBo398167870,昆明,非常不错的一部影片，填补了中国科幻电影的空白，值得称赞。,5.0,2019-02-07 23:59:06,
阿玲【长期招代理】,石狮,很好看！很感人！,5.0,2019-02-07 23:59:06,
外地人,本溪,中国电影？我简直不敢相信！为中国电影点赞,5.0,2019-02-07 23:59:04,1
∧,汕头,既感动又被特效震撼到了，无法用言语形容了，真的是很好看,5.0,2019-02-07 23:59:04,1
wangyue2193332,淄博,难得国内能拍出这样的科幻大片,5.0,2019-02-07 23:59:04,1
a_Mtong,兴安盟,震撼  激动  人类的坚毅 与大爱,5.0,2019-02-07 23:59:03,
Jessica_悦,嘉善,满分是给中国科幻片的,5.0,2019-02-07 23:59:02,2
张齐俊,梁平,刘慈欣牛逼！！！,5.0,2019-02-07 23:59:00,1
仲夏 ,绵阳,国产科幻片的新高度！！！,4.5,2019-02-07 23:59:00,1
cv.7,张家界,赞就一个字，我只说一次,5.0,2019-02-07 23:58:59,
南笙,盐城,特别特别好看，希望票房超过战狼2,5.0,2019-02-07 23:58:57,
梦一场,石家庄,值得一看，每个人都是英雄,5.0,2019-02-07 23:58:57,1
王者荣耀...,海口,值得一看...,5.0,2019-02-07 23:58:55,
中滩路突破王,宝鸡,国产科幻雄起！中国雄起,5.0,2019-02-07 23:58:54,
名匠覃伟 15074381252,湘西,很好看，和朋友还去看。很不错的一部电影，不像美国科幻电影那么夸张，很贴实际。,5.0,2019-02-07 23:58:53,1
银眸,青岛,我不管，就是十分！我一个学三维出身的后期🐶表示：流浪地球🐂🍺！中国科幻影片元年不为过！,5.0,2019-02-07 23:58:51,
KbQ59296971,顺德,国产科幻成分的电影算可以，不过得继续努力强化，缩小与欧美间的差距。,5.0,2019-02-07 23:58:51,2
EFY425521782,温州,情感线太单一了，配乐不够震撼其它完美！,4.0,2019-02-07 23:58:49,
鬼曦欲,达州,看起很好，很舒服,5.0,2019-02-07 23:58:49,
NqQ102246630,雅安,值得推荐，第一次看到的最好看的中国灾难片,4.5,2019-02-07 23:58:48,1
徐三不是人,深圳,特效可以，剧情太渣了，细节处理太多漏洞作为理工科生，骗都骗不过去自己剧组缺乏对科学和细节的敬畏啊 导演真是科技文盲非得让我后续跟评啊 无知真是浪漫看到这么多水军 刷 评分再减两分楼下真是一群**刷评论哇：最后希望国产科幻能越来越好,0.5,2019-02-07 23:58:48,1
Hjx,湘潭,主题不错，特效也很好，希望多拍这类影片。,4.5,2019-02-07 23:58:47,1
auJ914611394,昆明,先说内容，与原作有很大的不同，毕竟改编的电影，必须比原作要更有血有肉一些，原作中的许多细节确实不太好表现在电影中！再说特效和制作，相比国外大制作确实还有一些提升的空间，但作为中国第一部硬科幻电影，也已不再是原来的五毛特效可以相提并论的了！最后说说演员，总还是有一点点恶心人的地方，例如那个傻女最后进行的全球通话，为什么在那么紧急的情况下还不忘先介绍一下自己呢？！这部电影我给了满分，不是因为剧情、特效、演员，而是因为这部电影就像其中说的“火种计划”一样，希望它能像火种一样引燃中国的科幻电影，希望有朝一日能把《三体》最最真实地还原到荧幕上！期待！,5.0,2019-02-07 23:58:47,1
龙虾收购、批发,岳阳,后期还不错，前面有点看不懂,5.0,2019-02-07 23:58:47,1
Wbo472563645,成都,差评，烂片。,0.5,2019-02-07 23:58:46,
Mr李,成都,中国这个科幻片好看,5.0,2019-02-07 23:58:45,1
a472436047,温岭,影片还是很棒的.但是电影院一开始放映整体画面偏绿 中间还断片一次.后来才好了.效果很不错,5.0,2019-02-07 23:58:44,1
€℃@,淮北,很不错，满意,5.0,2019-02-07 23:58:43,
yqf804879202,黔南,这是一部史诗级的中国科幻大片，为什么叫大片，因为我觉得已经可以和变形金刚比肩了，震撼，各种震撼👍,5.0,2019-02-07 23:58:42,
随心,安庆,中国科幻灾难片的里程碑,5.0,2019-02-07 23:58:41,1
刘志辉【赢部落】,廉江,特级，内容不比美国好莱坞差，非常棒！,5.0,2019-02-07 23:58:40,1
黄药师273,顺德,非常震撼人心,5.0,2019-02-07 23:58:39,1
慧涛,江门,有故事有情节！剧情紧凑！气氛紧张！好看,4.5,2019-02-07 23:58:37,
雁子,凯里,不好看 大过年的看得心情不好 而且乱七八糟的,0.5,2019-02-07 23:58:35,2
冷雨风夜,南宁,中国真正意义上的硬核科幻片，不再是5毛特效，盆景模型，强烈推荐看看,4.5,2019-02-07 23:58:34,
Opener998,安丘,好看 不知道怎么形容了 反正就是好看 刘启真帅,5.0,2019-02-07 23:58:31,2
tex993749556,鄂尔多斯,好看特别好看,5.0,2019-02-07 23:58:29,2
秋露,淄博,确实不错值得去看，还想再去看一次,5.0,2019-02-07 23:58:26,
微信,咸宁,各种细节非常完美，,5.0,2019-02-07 23:58:22,
MPL499304194,临沂,个人感觉一般，很多和某片相似处,3.0,2019-02-07 23:58:21,
【媛】来不是你,吉安,不错，非常励志而又激励人心的一部电影,4.5,2019-02-07 23:58:20,
💦,天津,Nice 非常的不错,5.0,2019-02-07 23:58:17,2
😈邓杰升 中意票务,梧州,良心剧，非常好看的一部国产科幻片，剧情紧凑，特技制作媲美欧美科幻大片，国产片能够拍成这样实属难得，好看好看好看！,5.0,2019-02-07 23:58:11,2
chengjue924,襄阳,牛逼！全场震撼，强推！,5.0,2019-02-07 23:58:11,1
娟,龙岩,特效不错，电影所表达的理念可以，亲情感人！,5.0,2019-02-07 23:58:10,
晓煒哥®,莆田,非常震撼，看完亲人应该都撇下两行泪，甩2012几条街,5.0,2019-02-07 23:58:10,
风向,济宁,还不错，画面做的好,4.0,2019-02-07 23:58:09,1
是可爱啊！,成都,超级感人超级好看 真棒,5.0,2019-02-07 23:58:08,
A🍀欧陆轩家居·家饰·生活馆,牡丹江,全程无尿点，情节集中紧凑。有一定的伏笔。剧情有一部分有点不太合理，但是也无伤大雅，不中二不青春嘛！国产科幻片里目前看到的很不错的了。,4.5,2019-02-07 23:58:04,
 Yuan,太原,一分給特效。还在洗脑好恶心,0.5,2019-02-07 23:58:04,
VAd148429354,重庆,说实话，很一般！不吹不黑，除了部分特效跟道具还行，故事情节，人物塑造上无法看。国内的科幻片还有很长的路要走！,2.5,2019-02-07 23:58:00,
荒野大镖客333,九江,将大刘的小说拍成电影是一件难事，大刘的小说既有宇宙观的宏大，又有平民世界里的温情，很真实，不虚浮，这就是他作品吸引我的地方。这部电影拍的还不错，希望还会有更多大刘的作品与我们见面。,5.0,2019-02-07 23:57:58,
EWp331019643,武汉,震撼的视觉和特效足以弥补一切小瑕疵！非常棒！中国科幻电影的领航者，极好的开端，必须高分！,4.5,2019-02-07 23:57:57,
coco821209,张家港,非常非常赞！没想到国产大片也能拍的这么好看！棒棒哒,5.0,2019-02-07 23:57:56,2
iyt694311452,建湖,中国人，也能拯救世界！,5.0,2019-02-07 23:57:52,
陌上花开,淮安,票买了但没看成，淮安大剧院保利影院前后不一致，检票员差劲缺德，以后再也不去这家看了,2.5,2019-02-07 23:57:52,2
筝儿,鞍山,很好看，震撼加感动，希望中国科幻类电影能够早日雄起！,4.5,2019-02-07 23:57:50,
老佛爷19829,郑州,好看好看，场面壮观，展现了一个属于中国的未来科幻大片。,5.0,2019-02-07 23:57:49,2
权威,深圳,整体来说不错,4.5,2019-02-07 23:57:48,1
LRx112756431,珠海,特效不错！！！,5.0,2019-02-07 23:57:44,
KgT286839335,南京,剧情确实出现了逻辑不连贯 说是完整版3个多小时 春节档有播放时长限制只能剪掉，但是拍的只能说66666666 必看,5.0,2019-02-07 23:57:44,
IntoYou200,岳阳,影片很震撼，特效炸裂，国产之中佼佼者,5.0,2019-02-07 23:57:40,1
super阳77,佛山,imax必看，国产科幻电影顶尖制作。剧情紧凑,5.0,2019-02-07 23:57:40,1
艾斯°,南京,震撼人心，特效神,5.0,2019-02-07 23:57:39,1
桃花园林桃花开,临澧,非常好看的一部电影,5.0,2019-02-07 23:57:39,1
QIQINGQ,伊犁,好看的一匹。,5.0,2019-02-07 23:57:38,
友田町精致寿司（民生店）-叶子,银川,还行吧，国产科幻比起国外的还是有些差距，但是已经看到进步了，加油国产科幻,4.5,2019-02-07 23:57:38,
唐世群,惠州,好看。。。。,5.0,2019-02-07 23:57:37,1
霓裳,佛冈,特效很好，亲人之间的感情描写的很细腻,4.5,2019-02-07 23:57:37,
鎧鎧,天津,佩服刘慈欣！国内科幻片在我看来现在最好的效果了！,5.0,2019-02-07 23:57:33,1
Zwj567784738,南京,就特效能看，演技和台词不敢恭维，地球的命运掌握在两个初中生手里。。。,0.5,2019-02-07 23:57:32,2
Penny,广州,好看，太空人勇救地球中国版，大制作，值得推荐！,4.5,2019-02-07 23:57:31,
Tpm944589586,唐山,继头号玩家之后第二好看的电影,4.5,2019-02-07 23:57:29,2
TKv976129790,银川,特效666的一批，给人震撼然后...我哭了✔，对的我又哭了👀👀,5.0,2019-02-07 23:57:29,
        ,北流,超好看，我希望地球没有这样的事情发生😭,5.0,2019-02-07 23:57:26,1
酸透的柚子,杭州,很好看～跨时代的中国科幻片,5.0,2019-02-07 23:57:25,1
Hayden L,来宾,世界科幻界最高荣誉—雨果奖作者刘慈欣的作品。作为一个硬科幻迷来说，这部电影拍得已经非常到位了，希望中国多出点这样世界级的科幻作家和电影作品。,5.0,2019-02-07 23:57:24,
wjh573106572,湘潭,好看的 为中国科幻片点赞 吴京导演 必属精品！,5.0,2019-02-07 23:57:23,1
秦大圣。,临汾,京哥   一直都支持你,5.0,2019-02-07 23:57:22,
🌃-藍斯龙儿💃,齐齐哈尔,国产片中的的大片，超级过瘾刺激，堪比国外大片，全世界大团结，抵御自然灾难，共同生存必须紧密团结！国产片中的的大片，超级过瘾刺激，堪比国外大片，全世界大团结，抵御自然灾难，共同生存必须紧密团结！国产片中的的大片，超级过瘾刺激，堪比国外大片，全世界大团结，抵御自然灾难，共同生存必须紧密团结！国产片中的的大片，超级过瘾刺激，堪比国外大片，全世界大团结，抵御自然灾难，共同生存必须紧密团结！希望中国大片继续给我们带来惊喜和震撼！新年巨作，值得一看啊？！希望中国大片继续给我们带来惊喜和震撼！新年巨作，值得一看啊？！希望中国大片继续给我们带来惊喜和震撼！新年巨作，值得一看啊？！希望中国大片继续给我们带来惊喜,5.0,2019-02-07 23:57:18,2
hCb312999382,南宁,无论是画面，音响，想象力都大有超越好莱坞的迹象，加之中国的亲情文化，完美！,5.0,2019-02-07 23:57:18,
夜游的鱼-邓长兰,内江,小屁孩不是天才，是神才,5.0,2019-02-07 23:57:17,
周进13560488724,广州,太好看了快来看,5.0,2019-02-07 23:57:17,1
Mr Bean,南部县,无论是特效，还是演员的演技，都是国产电影的巅峰,5.0,2019-02-07 23:57:16,1
锋13420094488,中山,一般般...这效果没外国片真实，还是觉得有点假,0.5,2019-02-07 23:57:15,1
Tyler.Swift,百色,特效完美，情节感人，可能有人说不科学，但是这是一部科幻片,5.0,2019-02-07 23:57:14,
触景生情86,常州,体验到了视觉冲击的同时也体会到了虐心的剧情，一部载入史诗中国大电影，看完澎湃无比，流浪地球我会继续支持几张电影票！,5.0,2019-02-07 23:57:14,
cWr977024082,商丘,中国科幻的标杆！,5.0,2019-02-07 23:57:13,
jKb943221253,河源,整部电影特效令人眼前一亮，人物塑造容易让人产生深刻印象，故事情节也逻辑有序，是一部不可多得的优秀科幻大片。强烈打call吴京!,5.0,2019-02-07 23:57:12,
进击的毛毛熊,无锡,道路千万条，安全第一条，开车不规范，亲人两行泪。,4.0,2019-02-07 23:57:10,1
大太阳,重庆,超级好看！推荐！,5.0,2019-02-07 23:57:09,2
扑倒西索,长沙,这俩兄妹，男的全程一副欠扁的样子，女的全程没用净连累救她的人，可以说是看了这么多年电影头一次讨厌男女主了。,3.0,2019-02-07 23:57:08,2
xQJ789457203,常州,这部电影很好看没让我失望！！！,5.0,2019-02-07 23:57:05,1
东兴快哥,防城港,好看 真的好看,4.5,2019-02-07 23:57:05,
多多很想瘦,合肥,很感人，人在最后一刻所呈现出来的力量，是不可小觑的,5.0,2019-02-07 23:57:03,2
冬子的流金岁月,深圳,这是我看过最牛逼的国产科幻大片，虽说走的是美国灾难片拯救地球的路子，但绝对是青出于蓝而胜于蓝！好片！！！,5.0,2019-02-07 23:57:03,
陈不悔,怀宁,感觉是中国科幻片中很好👍看的一部,5.0,2019-02-07 23:57:01,1
Destiny,娄底,"真他娘的好看，我觉得是中国电影特效巅峰，就是~为什么不能是3D,还有，其实配乐还可以再热血点，其他在我看来都超赞呐！",5.0,2019-02-07 23:56:56,2
C.,榆树市,真的特别好，强力推荐,5.0,2019-02-07 23:56:55,1
yvonne6991,大石桥,拍的不错，支持国产科幻,4.5,2019-02-07 23:56:54,
AAA成都奥通自动波郭老师,成都,好看，好莱坞大片的趋势。问一下什么时候出续集？,5.0,2019-02-07 23:56:54,1
YouYou,台州,挺不错的国产科幻片，剧情合理，视效也很不错！中国科幻元年！,4.5,2019-02-07 23:56:51,1
Distace,成都,国产里程碑 中国🇨🇳自己的大片,5.0,2019-02-07 23:56:51,2
女丑女丑,邢台,很震撼，全程无尿点,5.0,2019-02-07 23:56:49,
下学期我一年级ฉันคิดถึง,涟源市,很好看,5.0,2019-02-07 23:56:48,
dfn989273486,垫江,难得的一部国产好看的科幻片  特效终于不是5毛了  值得赞  希望以后国产多出好片子,5.0,2019-02-07 23:56:48,
fcn267880227,济宁,中国首部科幻，而且特效，故事情节都值得推荐，妥妥的十分,5.0,2019-02-07 23:56:45,
会看仙逆的猪,娄底,中国第一部硬核科幻电影，值得推荐。,5.0,2019-02-07 23:56:44,1
谢树培,台州,好看 比其他档的电影好看许多 其他票浪费了,5.0,2019-02-07 23:56:43,2
xu徐世林,合肥,两个字前精彩,5.0,2019-02-07 23:56:43,1
东东,洛阳,比好莱坞的大片好看！非常感人！非常震撼！,5.0,2019-02-07 23:56:42,
Leon-Wong,珠海,很震撼 演员演技在线 特效做的也不错 很大气 最后也很感动 希望中国的科幻电影能就此起步,5.0,2019-02-07 23:56:41,1
林稳,济宁,很不错，给好莱坞科幻大片在剧本编写上还有些差距，但画面效果非常出彩，不输好莱坞,5.0,2019-02-07 23:56:41,1
失去的青春,江阴,电影还可以就是厅里面的空气质量太差啦我表示不适应,4.5,2019-02-07 23:56:41,1
庸·医,西安,剧情特效都挺好的，国产电影也不赖的。,5.0,2019-02-07 23:56:39,1
A,潮州,很好看的一部电影，很喜欢，里面也有几个搞笑的环节。很不错，只是最后主角牺牲了有点可惜。总结＝9.5分，不错,5.0,2019-02-07 23:56:39,1
胡钦,荣昌区,可以的哦！很有大片的感觉！画面很时尚很带感！内容情节少了点,5.0,2019-02-07 23:56:36,2
(　ﾟдﾟ),顺德,国产电影这次震撼到我了,5.0,2019-02-07 23:56:33,1
VHH130456804,无锡,国产科幻，值得鼓励,5.0,2019-02-07 23:56:32,1
